title,label
Top 5 Competitive Programmers in the World🌍💻,1
Lets talk about System Design,1
I Made GLUESTICK SLIME!? 😱😳 How to Make Slime Without Glue &amp; Activator,0
Future Trading Course #crypto #bitcoin #cryptotrade #cryptocurrency #binance #trading,0
MERN Stack Tutorial for Beginners with Deployment – 2025,1
EP 28: How to run faster in 4 steps,0
How to Crack Any System Design Interview | Scalable System Design,
How Competitive Programming Stands out in resume | CodingBlocks #myntra #resume #placement #coder,
Programming Basics: Statements &amp; Functions: Crash Course Computer Science #12,
Alan Watts - Myth of Myself Full Lecture Part 1 - Alan Watts Organization Official,0
Survivorship Bias  - Brandon Sanderson&#39;s Writing Lecture #1 (2025),0
Peppa Learns The Days Of The Week! 📆 Educational Videos for Kids 📚 Learn With Peppa Pig,0
How To Get A New IPad Tablet Be Like Dwayne Peele x Arnold Ai Edition #aiart #chatgptart,0
Last lecture of std-10 #education #vimalsir #std10,0
This mat helped me learn Java so fast 😭 #coding #java #programming #computer,1
Triple Chocolate Brownie Part of Our Basic to Advance Course,0
MERN Stack Tutorial #1 - What is the MERN Stack?,1
lip tutorial #art #tutorial #arttutorial #shorts,0
What to choose?🙆‍♂️ Data science or Web Development #datascience #webdevelopment #youtubeshorts,
100+ Web Development Things you Should Know,
How Your Brain Works? - The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,0
How to legally steal a Labubu,0
Intro to Competitive Programming,1
Roadmap for Java Developers.,1
HTML Input Tags List Tutorial For Beginners (Web Development),
2021&#39;s Biggest Breakthroughs in Math and Computer Science,1
Introduction to Computer Science (CS 101) for Beginners - Free Course | Treehouse,
5⭐ COMPETITIVE CODER REVEALS HOW TO START COMPETITIVE CODING | Competitive Programming for Beginners,1
System Design Interview: Design Uber w/ a Ex-Meta Staff Engineer,1
#01 Introduction to Java Programming Tutorial Series | For Beginners in Tamil | Error Makes Clever,1
Is the MERN Stack Really Dead in 2025? | What Developers need to know #shorts #web,1
Networking Essentials for System Design Interviews,1
Quick Ollie tutorial for beginners🤓did you land it?👇#fingerboard #tutorial #techdeck,0
Top 5 Data Structures for interviews,
🔥Salary of Python Developer | Python Developer ki Salary | #Simplilearn #Shorts,
Nastik Osho | Indian Atheists | Himanshu KA LEcture,0
Data Structures and Algorithms in 15 Minutes,
Top 7 Most-Used Distributed System Patterns,
tutorial!! #hangingpaperdoll  #arttutorial #arttrend #artcraft #crafttut #fypage #kpopdemonhunters,0
Backend web development - a complete overview,1
How do computers and the internet work? - Computer Science Basics,1
Quuck Sort Algorithm in Data Structures #quicksort #sorting #algorithm #datastructures,
1 Year of Learning Web Development (Self Taught),
TOP 3 HIGH-PAYING TECH JOBS! (UPTO 50LPA) #shorts #techjobs,1
System Design Interview: TikTok architecture with @sudocode,1
😳Master DATA STRUCTUREs in Jus 25Mins EASILY(Beginners with CODE)🔴,1
How to fight the right way,0
1 Secret to Competitive Coding by Air-1 Google Kickstart 🔥 | How to start Competitive Programming?,1
How to Do the Cooking Event in Grow a Garden (All Recipes + Rewards Guide!),0
No Coding Experience to Web Development Journey 🔥 – Must Watch! 🔥 #shorts,
எந்த AI Course படிக்கலாம் | #Shorts,0
The Ultimate Spring Boot Roadmap for Java Developers (2025 Update),1
How to make All the DIY games from squid game 3 #shorts #squidgame #diy,0
Java Vs Python                                           #developer #python #java #developer #fyp,1
The Man Who Revolutionized Computer Science With Math,
Java Tutorial for Beginners | Learn Java in 2 Hours,
"NIAMT Ranchi Full Review | Placement, Fee, Campus, Cutoff &amp; Admission 2025",0
TOP 3 HIGH-PAYING TECH JOBS! (UPTO 50LPA) #shorts #techjobs,
Top 5 programming courses,1
Java Skeleton VS Bedrock Skeleton 💀,1
The Five Senses | The Dr. Binocs Show | Educational Videos For Kids,0
What is Competitive Programming?,1
Visualize algorithms and data structures in real time #coding #development #algorithm,1
How to Gleek 💦,0
Build Full Stack Doctor Appointment Booking System Using MERN Stack | Complete React JS Project,1
How to run faster?🤔 #shorts,0
java edition moment,
PASSO BEM SALTO - slowed tutorial 🔥 #dance #foryou #tutorial,0
What is the MERN Stack Myth?,
Introduction to Programming and Computer Science - Full Course,
"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",
Full-Stack or Web Development: Which should you learn?  #shorts #fullstack #webdevelopment,
Packages - Java Tutorials For Beginners 20,
Adobe India Hackathon 2025 – All Questions Solutions | Quiz + Coding | 11 July 2025,1
1. What is Computation?,0
how to ACTUALLY style HAIR PARTY 😭 on Dress to Impress #dresstoimpress #roblox #dti,0
Chess Type Beat | Rat Dance(New)| Shuffle Side Kick Tutorial,0
How do IITians prepare for PLACEMENTS !? #iit #rushikale #iitbombay,
Networking Essentials for System Design Interviews,
How to become a full stack developer 🚀 | Web Development Explained | Error Makes Clever Academy,1
[Complete] System Design Roadmap with Videos/Blogs for Everyone - Interviews and Kickstart Career,
Genius test/challange your mind #iqtest #maths #schoollife #teacher #education #genius #activity,0
YouTube Tutorials,0
What is system design process in software engineering ?,
How to use Chopsticks 🥢✅,0
Backtracking Algorithm for Competitive Programming,1
Data Science vs Computer Science Degree for Data Science Career,1
The SIMPLEST Way to Implement OAuth2 in Spring Boot With Real World Example 🔥 Step-by-Step Tutorial,1
Personnalisez votre carnet de lectures !,0
System Design BASICS: Horizontal vs. Vertical Scaling,1
Spring vs Spring Boot? | Java Interview Question | Spring Framework Explained #TDshorts 7,
Data Structures &amp; Algorithms #1 - What Are Data Structures?,1
Government Free Certificate Course | Government Free Course #upskillingcareer @Guidancegurujisbj,0
Reality of Computer Science Degree in 2025! 4 Cr Breakdown?,1
Retell Lecture PTE Exam Secrets,0
#DSA#DataStructures #dsa #CodingShorts #DSANights #TechEducation #LearnToCode #Programming #Leetcode,
Harvard and Stanford&#39;s FREE A.I. courses!!!!,1
Don&#39;t become a Java Developer in 2025 | Java Roadmap 2025 | Charan_techstudio,
REAL MEWING TUTORIAL💀🧏🏻‍♂️#real #mewing #tutorial #shelove,0
The Harsh Truth About Off-Campus Placements 😓,
Why You Love Your Body? Srila Prabhupada lecture @srilaprabhupadateachings #prabhupada #love,0
Guess fruits name #youtubeshorts #education #viralvideo,0
Introduction to Data Structures &amp; Algorithms,1
How Do Airplanes Work? | Educational Video for Kids by Brain Candy TV,0
How to Make Every COOKING RECIPE in Grow a Garden! (FULL GUIDE),0
REAL MEWING TUTORIAL🤫🧏🏻‍♂️💀#real #mewing #tutorial #stepbystep #shelove,0
Web Development में क्या काम करना होता है | Web Development Work | Web Development | DG Campus,
#MBA #colleges  with Low #Fees and High #placement | #High Return on #investment MBA #2023!,0
We Did A Divorce Course,0
how to join Today&#39;s Fortnite live event ? (Super Showdown),0
"Java Basics in Just 90 Seconds, Everything You Need to Know! #coding #shorts",1
The TRUTH About Computer Science Degrees in 2024,1
Spring Boot Tutorial | Full Course [2023] [NEW],
IIT BHU Ka Jalwa 🔥🥶 Highest Package Vs Average Package #iitmotivation #iitjee #placement,0
How I Mastered Data Structures and Algorithms,
Java Tutorial for Beginners | Learn Java in 2 Hours,1
TVK Vijay | School Students | Education Award | Child Cute Moments | Sun News,0
1 Secret to Competitive Coding by Air-1 Google Kickstart 🔥 | How to start Competitive Programming?,
System Design Interview: Design Ticketmaster w/ a Ex-Meta Staff Engineer,1
FREE Courses by Google 2025 #shorts #google,1
What is MERN Stack? #wellactuallygirl #mern #mernstack #mongodb #express #react #nodejs #node #short,
Spring Boot Tutorial for Beginners | Full Course 2025,1
How To CARTWHEEL 🤸🏼 EASY TIPS🔥 #gymnast #cartwheel #tutorial #howto #easy,0
What is Spring-Boot Framework? (explained from scratch),
java edition moment,1
Power BI Full Course Tutorial (8+ Hours),1
Java tutorial beginner| Java interview questions | Java questions and answers | java syllabus #java,
MERN Stack Tutorial for Beginners with Deployment – 2025,
🔥Salary of Python Developer | Python Developer ki Salary | #Simplilearn #Shorts,1
Top 5 Placement Tips for Tech Jobs &amp; Internships - 2025,
How Spring Boot Can Be A Game Changer For Your Career,1
Competitive Programmers favourite programming language #icpc #competitiveprogramming #cplusplus,
"Foster care placement call example, sometimes there are miscommunications",1
"Java Basics in Just 90 Seconds, Everything You Need to Know! #coding #shorts",1
2024&#39;s Biggest Breakthroughs in Computer Science,
Created Reptile | HTML | CSS | Javascript #youtubeshorts #trending #coding #animation #ai #learning,
Learn Java in 14 Minutes (seriously),
Java Vs Python                                           #developer #python #java #developer #fyp,
B. Sc COURSES FOR AFTER 12 TH MATHS BIO AND MATHS CS|SCIENCE STREAM DEGREES|3 YEAR DEGREE COURSES,0
Top 5 NITs in INDIA ( Placement wise ) #shorts #jeemain #nit #iit,
POV: Playing Java Games on Modern Nokia We Wished For...,
